game_id,play_id,rec_dist_to_ball,rec_closing_v,leverage_margin
2023090700,101,3.145695059584158,0.3139839602997299,1.719959950713573
2023090700,194,1.3700015682037952,-0.5484157001086887,-0.458191067782862
2023090700,219,2.1512774858603163,-0.2665695452592294,2.898553081934001
2023090700,361,3.172884635725253,-0.1200846539541933,1.4263431290973672
2023090700,436,0.8700581393056563,-0.1549581041386062,2.5232446888033673
2023090700,461,0.9333810051142596,-0.3556588264989184,3.3771875435894816
2023090700,530,1.8069292664288017,-0.3897302755252126,0.5101572108197747
2023090700,621,0.9144413961652832,0.0992536189102397,1.2756504883849358
2023090700,713,1.6810742458709993,-0.4178793361391669,-0.07452158014338472
2023090700,736,1.791759516997172,-0.7754043713632846,0.9867666240498538
2023090700,877,1.3154870492576063,-0.147980187652086,6.161440008861103
2023090700,902,1.39086227347547,-0.0927382145453611,1.451846113685297
2023090700,1001,2.4144771191524006,-0.2173958070237855,2.3954492215723375
2023090700,1069,2.1751788098729885,-0.1073491980933549,4.981636994255615
2023090700,1154,1.622620471308587,-0.3469563290350709,3.1740556156453072
2023090700,1201,4.2981498502984765,0.1333859422492195,3.8883323853167235
2023090700,1300,2.1236297188973823,-0.6035266951191544,6.962942783667097
2023090700,1422,1.9536877642367192,0.6468556463250181,0.2750571446452179
2023090700,1494,0.9626006353708232,-0.2825895467794547,1.0835910265669644
2023090700,1563,1.2400391046456247,-0.2344848111490594,1.8638288310784847
2023090700,1588,1.287051276667077,0.8780628899906621,-0.6653605160342841
2023090700,1618,2.1512786980354592,0.1062882967377434,3.109339246913576
2023090700,1679,1.740917646096824,-0.6172351719456294,0.6048864654893644
2023090700,1711,1.9349679838782063,-0.7856905236774117,4.122465211099595
2023090700,1741,3.147204429558655,-0.1903306235280535,1.2487138862603708
2023090700,1812,2.5005984684072113,-0.0503000546176121,1.401835414436408
2023090700,1837,1.3290995482414136,-0.2937457263746552,7.437502946415287
2023090700,1869,1.905386087937428,0.0733522438006603,3.3008020421230206
2023090700,1940,2.0082326005970215,-0.5282996876604296,3.6519082907296108
2023090700,2118,1.2000428866040225,0.2322711399217515,0.727158326711016
2023090700,2141,1.862607177928447,-0.2566798155675048,0.751357049318399
2023090700,2186,1.9079061693234665,-0.3389733342057699,-0.15034747583690966
2023090700,2261,1.631683685766984,-0.0834602858662959,1.3533431164198142
2023090700,2306,2.153348065652435,-0.4870138629277288,-0.16535793508844332
2023090700,2364,0.5234516176989565,0.0033112619695064,1.0743288939730171
2023090700,2435,2.3747406262569792,-0.5611873879286413,16.010733301888077
2023090700,2487,4.408183533650774,-0.8018229844411326,-1.5896013033105607
2023090700,2510,0.26248825046984,-0.3523950893965096,3.4128618027997475
2023090700,2613,0.4272004372936843,-0.1620510572494612,1.7125425864174675
2023090700,2638,1.9620640470456132,-0.0312837597196198,1.572111756221766
2023090700,2825,1.424359312351899,-0.2641104132572844,12.308102311614942
2023090700,2906,2.307550710864082,-0.4017227406077785,11.566614622978227
2023090700,2936,2.1633315270432605,-0.1026002731192756,1.8623989974832313
2023090700,2959,2.733864975874346,0.2269077552456585,4.547931006665754
2023090700,3032,2.1484892039237247,-0.4491671136258704,0.018745367708593363
2023090700,3089,0.4052125330890275,-0.2874533108003079,3.9680041802358232
2023090700,3114,3.0875548580103893,-0.1373524620819942,-0.29898912296926516
2023090700,3185,1.1335774801235876,0.028031870271444,1.737832453040521
2023090700,3233,1.0823120422702204,-0.6035523394392807,12.726398040751794
2023090700,3324,2.701295751408053,0.3047655100393679,2.3579130438519478
2023090700,3461,1.5030632539943465,-0.4877602551787989,2.3702558004390535
2023090700,3486,1.8832136178024983,0.0137783285420806,9.023320601413532
2023090700,3566,2.153904474689039,-0.3620614280654272,2.410929663773288
2023090700,3674,1.990102999148077,-0.4148012308038198,0.9909406361517736
2023090700,3912,1.3994271201644994,-0.6087539705247681,2.5711917830407756
2023090700,3971,1.3606604974949377,-0.1413427730738116,1.4778764842366015
2023090700,3994,2.366476107524692,-0.1549371233588639,-1.6802549336189907
2023090700,4041,1.5020632162614784,-0.1005688516107228,-0.9725371185195836
2023091000,185,0.5813774221896666,-0.4104810814696317,1.8206635857927211
2023091000,661,2.721177732518694,-0.3051934018692117,-0.7910737873861624
2023091000,842,2.0412019760178706,-0.2824979093365487,-0.1345541715657681
2023091000,877,2.107606434516618,-0.2669601765363832,2.778342391034734
2023091000,927,2.6683538006845096,-0.2319172148575831,2.1618556673044758
2023091000,1046,2.7359989017256052,-0.0787700371347897,-0.30861597890248715
