game_id,play_id,week,split,fold,is_contested,crp,quarter,game_clock,down,yards_to_go,yardline_number,pre_snap_home_score,pre_snap_visitor_score,pre_snap_home_team_win_probability,pre_snap_visitor_team_win_probability,expected_points,defenders_in_the_box,game_time_eastern,yardline_side,possession_team,defensive_team,home_team_abbr,visitor_team_abbr,offense_formation,receiver_alignment
2023090700,101,1,dev,4,0,0.0,1,865,3,3,32,0,0,0.590425703674555,0.409574296325445,0.927020542323589,6,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,2x2
2023090700,194,1,dev,4,1,0.6961,1,776,3,2,21,0,0,0.582476176321507,0.417523823678493,0.121504719369113,6,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,2x2
2023090700,219,1,dev,4,0,0.0,1,740,1,10,31,0,0,0.62975338101387,0.37024661898613,1.82406780961901,6,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,2x2
2023090700,361,1,dev,4,0,0.0,1,606,3,7,12,0,0,0.606310438364744,0.393689561635256,-1.04915959946811,6,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,3x1
2023090700,436,1,dev,4,0,0.0,1,489,2,9,21,0,0,0.575536642223597,0.424463357776403,0.312204233370721,6,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,2x2
2023090700,461,1,dev,4,0,0.0,1,450,1,10,34,0,0,0.544618390500546,0.455381609499454,1.92613148875535,7,20:20:00,DET,DET,KC,KC,DET,SINGLEBACK,3x1
2023090700,530,1,dev,4,1,0.256,1,336,1,10,24,0,0,0.464003995060921,0.535996004939079,4.61495715333149,6,20:20:00,KC,DET,KC,KC,DET,SHOTGUN,2x2
2023090700,621,1,dev,4,1,0.4371,1,172,3,6,9,0,0,0.47885313257575,0.52114686742425,4.14996876695659,5,20:20:00,KC,DET,KC,KC,DET,SHOTGUN,2x2
2023090700,713,1,dev,4,1,0.4645,1,131,2,8,27,0,7,0.409554831683636,0.590445168316364,0.948263925034553,5,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,2x2
2023090700,736,1,dev,4,1,0.0738,1,126,3,8,27,0,7,0.383420355618,0.616579644382,0.0743899587541819,6,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,877,1,dev,4,0,0.0,2,865,2,5,39,0,7,0.472306046634912,0.527693953365088,3.2656518407166,7,20:20:00,DET,KC,DET,KC,DET,SINGLEBACK,2x2
2023090700,902,1,dev,4,1,0.053,2,834,1,10,25,0,7,0.49089565128088,0.50910434871912,4.40578598435968,6,20:20:00,DET,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,1001,1,dev,4,0,0.0,2,716,3,1,1,0,7,0.51534978300333,0.48465021699667,5.80488754902035,8,20:20:00,DET,KC,DET,KC,DET,SHOTGUN,2x2
2023090700,1069,1,dev,4,0,0.0,2,710,1,10,25,7,7,0.554222133010626,0.445777866989374,1.34707375615835,7,20:20:00,DET,DET,KC,KC,DET,SINGLEBACK,3x1
2023090700,1154,1,dev,4,0,0.0,2,611,2,7,39,7,7,0.543767388910055,0.456232611089945,1.54447538917884,8,20:20:00,DET,DET,KC,KC,DET,I_FORM,2x1
2023090700,1201,1,dev,4,0,0.0,2,529,2,11,41,7,7,0.53271722048521,0.46728277951479,2.34605273441412,6,20:20:00,KC,DET,KC,KC,DET,SHOTGUN,2x2
2023090700,1300,1,dev,4,0,0.0,2,361,2,20,27,7,7,0.493359990417957,0.506640009582043,3.16265930084046,6,20:20:00,KC,DET,KC,KC,DET,SHOTGUN,3x1
2023090700,1422,1,dev,4,1,0.2571,2,240,3,5,12,7,7,0.5385946854949,0.4614053145051,-0.556491927243769,6,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,1494,1,dev,4,1,0.3179,2,186,2,5,46,7,7,0.531495165079832,0.468504834920168,1.78122020210139,6,20:20:00,DET,DET,KC,KC,DET,SINGLEBACK,2x2
2023090700,1563,1,dev,4,0,0.0,2,122,1,10,18,7,7,0.597245026379824,0.402754973620176,0.899954410502687,6,20:20:00,KC,KC,DET,KC,DET,EMPTY,3x2
2023090700,1588,1,dev,4,1,1.4295,2,114,1,10,43,7,7,0.615035425871611,0.384964574128389,1.92152504238766,6,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,2x2
2023090700,1618,1,dev,4,0,0.0,2,108,2,10,43,7,7,0.615096312016249,0.384903687983751,1.59749039111193,6,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,1679,1,dev,4,1,0.2181,2,67,3,17,36,7,7,0.568689335137606,0.431310664862394,0.500720644253306,6,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,1711,1,dev,4,0,0.0,2,45,1,10,30,7,7,0.663186952471733,0.336813047528267,3.45235198986484,5,20:20:00,DET,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,1741,1,dev,4,0,0.0,2,37,1,4,4,7,7,0.705029763281345,0.294970236718655,5.79529912216822,9,20:20:00,DET,KC,DET,KC,DET,EMPTY,4x1
2023090700,1812,1,dev,4,0,0.0,2,34,1,10,25,14,7,0.753248784691095,0.246751215308905,0.661885745124891,5,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,2x2
2023090700,1837,1,dev,4,0,0.0,2,29,2,5,30,14,7,0.751975305378437,0.248024694621563,0.352180843008682,5,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,3x1
2023090700,1869,1,dev,4,0,0.0,2,22,3,1,34,14,7,0.772661026567221,0.227338973432779,0.264584244228899,4,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,2x2
2023090700,1940,1,dev,4,0,0.0,2,9,2,10,42,14,7,0.771993696689606,0.228006303310394,0.281890904938336,6,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,3x1
2023090700,2118,1,dev,4,1,0.4175,3,822,2,10,37,14,7,0.837192591279745,0.162807408720255,1.67091788956895,6,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,2141,1,dev,4,1,0.1663,3,818,3,10,37,14,7,0.811149833723903,0.188850166276097,0.613853975199163,5,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,2186,1,dev,4,1,0.4182,3,774,1,10,7,14,7,0.793550837785006,0.206449162214994,0.265991937369108,7,20:20:00,DET,DET,KC,KC,DET,SINGLEBACK,3x1
2023090700,2261,1,dev,4,1,0.0066,3,751,3,10,7,14,7,0.833186000585556,0.166813999414444,-1.29089459963143,5,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,3x1
2023090700,2306,1,dev,4,1,0.3373,3,704,1,10,42,14,7,0.857978086918592,0.142021913081408,2.52025081729516,7,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,2364,1,dev,4,1,0.7854,3,664,3,6,46,14,7,0.839404471218586,0.160595528781414,1.47668955102563,6,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,2435,1,dev,4,0,0.0,3,654,1,10,25,14,14,0.609916348010302,0.390083651989698,1.45220551593229,8,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,2487,1,dev,4,1,0.0866,3,577,1,10,35,14,14,0.618383273482323,0.381616726517677,1.92186082410626,6,20:20:00,KC,KC,DET,KC,DET,SINGLEBACK,3x1
2023090700,2510,1,dev,4,0,0.0,3,570,2,10,35,14,14,0.60040009021759,0.39959990978241,1.32172022084706,6,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,2x2
2023090700,2613,1,dev,4,1,0.2868,3,488,2,4,23,14,14,0.546378444880247,0.453621555119753,0.952536528464407,7,20:20:00,DET,DET,KC,KC,DET,SINGLEBACK,3x1
2023090700,2638,1,dev,4,0,0.0,3,451,1,10,41,14,14,0.495920728892088,0.504079271107912,2.39975386764854,6,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,3x1
2023090700,2825,1,dev,4,0,0.0,3,268,1,10,22,14,14,0.596990808844566,0.403009191155434,1.1572384564206,7,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,2906,1,dev,4,0,0.0,3,180,1,10,25,14,14,0.679096665233374,0.320903334766626,4.44586117728613,7,20:20:00,DET,KC,DET,KC,DET,PISTOL,2x1
2023090700,2936,1,dev,4,0,0.0,3,141,2,2,17,14,14,0.70464177057147,0.29535822942853,5.16483441088349,6,20:20:00,DET,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,2959,1,dev,4,0,0.0,3,138,3,2,17,14,14,0.688992690294981,0.311007309705019,4.56361472129356,6,20:20:00,DET,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,3032,1,dev,4,1,0.2923,3,130,1,10,25,17,14,0.633402440696955,0.366597559303045,1.50539617426693,6,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,3x1
2023090700,3089,1,dev,4,0,0.0,3,121,2,22,13,17,14,0.701523199677467,0.298476800322533,-0.48753347992897,7,20:20:00,DET,DET,KC,KC,DET,SHOTGUN,2x2
2023090700,3114,1,dev,4,1,0.0705,3,81,3,2,33,17,14,0.646269779652357,0.353730220347643,1.14827113598585,8,20:20:00,DET,DET,KC,KC,DET,SINGLEBACK,2x2
2023090700,3185,1,dev,4,1,0.0541,3,31,2,6,36,17,14,0.706117693334818,0.293882306665182,1.76724729081616,6,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,3233,1,dev,4,0,0.0,4,900,1,10,40,17,14,0.768812783062458,0.231187216937542,3.59667668538168,6,20:20:00,DET,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,3324,1,dev,4,0,0.0,4,743,3,2,21,17,14,0.795328784734011,0.204671215265989,4.18393565621227,6,20:20:00,DET,KC,DET,KC,DET,SHOTGUN,2x2
2023090700,3461,1,dev,4,0,0.0,4,646,3,12,23,20,14,0.834296315908432,0.165703684091568,-0.664415705017745,6,20:20:00,DET,DET,KC,KC,DET,EMPTY,3x2
2023090700,3486,1,dev,4,0,0.0,4,608,1,10,41,20,14,0.753147445619106,0.246852554380894,2.28143157903105,7,20:20:00,DET,DET,KC,KC,DET,I_FORM,2x1
2023090700,3566,1,dev,4,0,0.0,4,511,1,10,47,20,14,0.739287927746773,0.260712072253227,2.9745472415816,7,20:20:00,KC,DET,KC,KC,DET,I_FORM,2x1
2023090700,3674,1,dev,4,1,0.0063,4,426,1,10,25,20,21,0.56439870223403,0.43560129776597,1.57510347501375,8,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,3912,1,dev,4,0,0.0,4,150,1,10,45,20,21,0.623597353696823,0.376402646303177,2.30446915503126,6,20:20:00,KC,KC,DET,KC,DET,SINGLEBACK,2x2
2023090700,3971,1,dev,4,1,0.0664,4,139,2,20,35,20,21,0.558660876005888,0.441339123994112,1.23388851783238,6,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,3994,1,dev,4,1,0.8532,4,134,3,20,35,20,21,0.454046662896872,0.545953337103128,0.578916725702584,6,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023090700,4041,1,dev,4,1,0.8235,4,129,4,25,30,20,21,0.27559956163168,0.72440043836832,-1.01015450921841,3,20:20:00,KC,KC,DET,KC,DET,SHOTGUN,3x1
2023091000,185,1,dev,3,1,0.2049,1,738,2,6,44,0,0,0.527746677398682,0.472253322601318,2.33136972947977,7,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,2x2
2023091000,661,1,dev,3,1,0.5056,1,70,2,16,8,0,0,0.593315001577139,0.406684998422861,-0.829997296445072,6,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,2x2
2023091000,842,1,dev,3,1,0.4716,2,892,2,10,25,7,0,0.740481659770012,0.259518340229988,0.572321074549109,6,13:00:00,CAR,CAR,ATL,ATL,CAR,PISTOL,3x1
2023091000,877,1,dev,3,0,0.0,2,886,3,10,25,7,0,0.756145803257823,0.243854196742177,-0.328461808152497,6,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,3x1
2023091000,927,1,dev,3,0,0.0,2,841,1,10,15,7,0,0.765143644064665,0.234856355935335,0.832016862928867,7,13:00:00,ATL,ATL,CAR,ATL,CAR,PISTOL,2x2
2023091000,1046,1,dev,3,1,0.1909,2,779,3,10,15,7,0,0.74669218622148,0.25330781377852,-0.631093478295952,5,13:00:00,ATL,ATL,CAR,ATL,CAR,SHOTGUN,2x2
2023091000,1193,1,dev,3,1,0.527,2,664,3,2,33,7,0,0.746743559837341,0.253256440162659,0.968171938555315,6,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,3x1
2023091000,1240,1,dev,3,0,0.0,2,586,2,8,46,7,0,0.728458896279335,0.271541103720665,2.07942252466455,6,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,2x2
2023091000,1300,1,dev,3,0,0.0,2,508,2,11,44,7,0,0.71805926412344,0.28194073587656,2.08068967424333,6,13:00:00,ATL,CAR,ATL,ATL,CAR,SHOTGUN,2x2
2023091000,1325,1,dev,3,1,0.3902,2,468,3,8,41,7,0,0.725938607007265,0.274061392992735,1.83033156127203,5,13:00:00,ATL,CAR,ATL,ATL,CAR,SHOTGUN,2x2
2023091000,1382,1,dev,3,0,0.0,2,383,1,10,20,7,0,0.65585270524025,0.34414729475975,4.62899304111488,6,13:00:00,ATL,CAR,ATL,ATL,CAR,SHOTGUN,2x2
2023091000,1429,1,dev,3,1,0.385,2,313,2,4,4,7,0,0.638915468007326,0.361084531992674,5.44438948488096,7,13:00:00,ATL,CAR,ATL,ATL,CAR,SHOTGUN,2x2
2023091000,1599,1,dev,3,0,0.0,2,182,2,23,22,7,7,0.561339065432549,0.438660934567451,0.249055518535897,6,13:00:00,ATL,ATL,CAR,ATL,CAR,SINGLEBACK,2x2
2023091000,1697,1,dev,3,1,0.0964,2,108,1,10,17,7,7,0.548371646553278,0.451628353446722,0.703925101552159,6,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,3x1
2023091000,1720,1,dev,3,0,0.0,2,104,2,10,17,7,7,0.569816075265408,0.430183924734592,0.406765186460689,6,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,3x1
2023091000,1743,1,dev,3,1,0.1416,2,99,3,10,17,7,7,0.580632459372282,0.419367540627718,0.008841501083225,6,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,3x1
2023091000,1837,1,dev,3,0,0.0,2,41,3,6,32,7,7,0.575240559875965,0.424759440124035,0.598729841411114,6,13:00:00,ATL,ATL,CAR,ATL,CAR,SHOTGUN,2x2
2023091000,1925,1,dev,3,0,0.0,3,900,1,10,25,7,7,0.525950010865927,0.474049989134073,1.4592001568526,6,13:00:00,CAR,CAR,ATL,ATL,CAR,PISTOL,1x1
2023091000,1972,1,dev,3,0,0.0,3,817,1,10,38,7,7,0.508772503584623,0.491227496415377,2.27582357800566,6,13:00:00,CAR,CAR,ATL,ATL,CAR,PISTOL,2x2
2023091000,2101,1,dev,3,1,0.0733,3,691,3,10,33,7,7,0.459473077207804,0.540526922792196,2.81360702053644,6,13:00:00,ATL,CAR,ATL,ATL,CAR,SHOTGUN,3x1
2023091000,2207,1,dev,3,1,0.4364,3,624,2,10,25,7,10,0.465171363204718,0.534828636795282,0.814190725330263,7,13:00:00,ATL,ATL,CAR,ATL,CAR,PISTOL,3x1
2023091000,2342,1,dev,3,0,0.0,3,497,1,10,36,7,10,0.353138849139214,0.646861150860786,2.21758589847013,6,13:00:00,CAR,CAR,ATL,ATL,CAR,PISTOL,1x1
2023091000,2389,1,dev,3,1,0.8801,3,408,3,6,40,7,10,0.410443902015686,0.589556097984314,1.05913834343664,6,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,3x1
2023091000,2580,1,dev,3,0,0.0,3,213,2,11,45,10,10,0.501746121793985,0.498253878206015,1.95334455929697,6,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,2x2
2023091000,2793,1,dev,3,0,0.0,3,78,2,8,47,10,10,0.63542728126049,0.36457271873951,2.63944982620887,6,13:00:00,CAR,ATL,CAR,ATL,CAR,SHOTGUN,2x2
2023091000,2823,1,dev,3,0,0.0,3,55,1,10,37,10,10,0.668731980025768,0.331268019974232,3.74530657753348,6,13:00:00,CAR,ATL,CAR,ATL,CAR,SHOTGUN,2x2
2023091000,3026,1,dev,3,0,0.0,4,814,2,8,27,17,10,0.800022847950459,0.199977152049541,0.946482486091554,6,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,2x2
2023091000,3078,1,dev,3,0,0.0,4,745,1,10,36,17,10,0.773224785923958,0.226775214076042,2.12957951729186,6,13:00:00,CAR,CAR,ATL,ATL,CAR,PISTOL,2x2
2023091000,3260,1,dev,3,0,0.0,4,631,1,20,25,17,10,0.860298976302147,0.139701023697853,1.34271879540756,6,13:00:00,ATL,ATL,CAR,ATL,CAR,SINGLEBACK,2x2
2023091000,3369,1,dev,3,0,0.0,4,496,1,10,1,17,10,0.832072522491217,0.167927477508783,-0.104149479418993,5,13:00:00,CAR,CAR,ATL,ATL,CAR,EMPTY,3x2
2023091000,3421,1,dev,3,0,0.0,4,445,3,8,3,17,10,0.865916550159454,0.134083449840546,-0.839907366782427,5,13:00:00,CAR,CAR,ATL,ATL,CAR,SHOTGUN,3x1
2023091000,3486,1,dev,3,0,0.0,4,389,2,9,45,17,10,0.90521490201354,0.0947850979864597,2.09685462224297,6,13:00:00,ATL,ATL,CAR,ATL,CAR,PISTOL,2x2
2023091000,3533,1,dev,3,1,0.2295,4,305,2,7,41,17,10,0.942741736769676,0.0572582632303238,3.00011683371849,7,13:00:00,CAR,ATL,CAR,ATL,CAR,PISTOL,2x1
