game_id,play_id,crp,n_defenders_in_radius,ball_land_x,ball_land_y,num_frames_output,min_def_dist_arrival,rec_dist_to_ball,rec_closing_v,sep_at_throw,crp_at_release,week,crp_label
2023090700,101,0.0,0,63.2599983215332,-0.219999998807907,21,4.865655010297731,3.145695059584158,0.31398396029972997,4.735652014242603,0.0,1,Open
2023090700,194,0.6961,1,84.9400024414062,21.75,9,0.9118105004209333,1.3700015682037952,-0.5484157001086887,1.8832153355365413,0.158,1,Moderate Pressure
2023090700,219,0.0,0,75.8499984741211,11.4899997711182,8,5.049830567794317,2.1512774858603163,-0.26656954525922943,4.906831971853125,0.0,1,Open
2023090700,361,0.0,0,26.1000003814697,49.1800003051758,16,4.59922776482262,3.172884635725253,-0.12008465395419331,2.18013761033564,0.0,1,Open
2023090700,436,0.0,0,34.8899993896484,34.8199996948242,7,3.393302828109024,0.8700581393056563,-0.1549581041386062,2.8727861041156535,0.0,1,Open
2023090700,461,0.0,0,55.9099998474121,18.8299999237061,10,4.310568548703741,0.9333810051142596,-0.3556588264989184,3.8774218238411975,0.0,1,Open
2023090700,530,0.256,1,88.6900024414062,15.1300001144409,8,2.3170864772485764,1.8069292664288017,-0.38973027552521267,3.4386189088062675,0.0,1,Low Pressure
2023090700,621,0.4371,1,102.919998168945,18.2700004577637,7,2.190091884550219,0.9144413961652833,0.0992536189102397,1.4698639392814536,0.3613,1,Low Pressure
2023090700,713,0.4645,1,79.9100036621094,8.97000026702881,8,1.6065526657276146,1.6810742458709993,-0.41787933613916695,1.387083270751974,0.3247,1,Low Pressure
2023090700,736,0.0738,1,68.4700012207031,40.4500007629395,15,2.778526141047026,1.791759516997172,-0.7754043713632846,2.0784850252046496,0.0,1,Low Pressure
2023090700,877,0.0,0,83.0599975585938,17.7099990844727,10,7.476927058118709,1.3154870492576065,-0.14798018765208606,5.272731739810009,0.0,1,Open
2023090700,902,0.053,1,88.370002746582,31.4400005340576,7,2.842708387160767,1.39086227347547,-0.09273821454536113,3.658537959349329,0.0,1,Low Pressure
2023090700,1001,0.0,0,115.610000610352,34.7999992370605,12,4.809926340724738,2.4144771191524006,-0.21739580702378553,7.106335201775945,0.0,1,Open
2023090700,1069,0.0,0,82.3600006103516,29.0300006866455,6,7.156815804128604,2.1751788098729885,-0.10734919809335497,6.076224156497184,0.0,1,Open
2023090700,1154,0.0,0,52.9599990844727,15.2399997711182,12,4.7966760869538945,1.622620471308587,-0.3469563290350709,11.01955534493112,0.0,1,Open
2023090700,1201,0.0,0,51.3899993896484,16.4699993133545,7,8.1864822356152,4.2981498502984765,0.13338594224921954,1.8613167382259301,0.0,1,Open
2023090700,1300,0.0,0,39.3600006103516,13.7700004577637,7,9.08657250256448,2.1236297188973823,-0.6035266951191544,7.0331287489992675,0.0,1,Open
2023090700,1422,0.2571,1,44.6199989318848,15.4499998092651,22,2.228744908881937,1.9536877642367194,0.6468556463250181,0.6356099432828305,0.0,1,Low Pressure
2023090700,1494,0.3179,1,50.0499992370605,19.5300006866455,12,2.0461916619377876,0.9626006353708231,-0.2825895467794547,0.8736704184073102,0.0,1,Low Pressure
2023090700,1563,0.0,0,35.9700012207031,12.3100004196167,7,3.1038679357241095,1.2400391046456247,-0.23448481114905942,2.9652993103563765,0.0,1,Open
2023090700,1588,1.4295,2,88.6100006103516,33.1100006103516,23,0.6216907606327928,1.287051276667077,0.8780628899906621,1.0282509421342652,0.0,1,High Pressure
2023090700,1618,0.0,0,54.1599998474121,33.3400001525879,7,5.260617944949035,2.1512786980354592,0.10628829673774341,5.172639558291294,0.0,1,Open
2023090700,1679,0.2181,1,76.4000015258789,25.6299991607666,18,2.3458041115861885,1.7409176460968239,-0.6172351719456294,4.213798761212971,0.0,1,Low Pressure
2023090700,1711,0.0,0,100.569999694824,50.0,19,6.057433194977801,1.9349679838782063,-0.7856905236774117,3.636660556059634,0.0,1,Open
2023090700,1741,0.0,0,107.610000610352,21.5699996948242,7,4.395918315819026,3.147204429558655,-0.19033062352805352,3.412989891576004,0.0,1,Open
2023090700,1812,0.0,0,82.2399978637695,39.2099990844727,7,3.9024338828436194,2.5005984684072113,-0.05030005461761219,1.9208331525668756,0.0,1,Open
2023090700,1837,0.0,0,78.0100021362305,20.8400001525879,7,8.7666024946567,1.3290995482414136,-0.2937457263746552,4.601934375890205,0.0,1,Open
2023090700,1869,0.0,0,72.0299987792969,31.0799999237061,7,5.206188130060449,1.905386087937428,0.07335224380066033,3.7571931012392707,0.0,1,Open
2023090700,1940,0.0,0,52.9799995422363,48.5,14,5.660140891326632,2.0082326005970215,-0.5282996876604296,4.303591523367432,0.0,1,Open
2023090700,2118,0.4175,1,55.5,34.5299987792969,8,1.9272012133150382,1.2000428866040223,0.23227113992175152,1.3189389675038035,0.0,1,Low Pressure
2023090700,2141,0.1663,1,47.5099983215332,18.3999996185303,8,2.613964227246846,1.862607177928447,-0.25667981556750485,3.2172037548156625,0.1466,1,Low Pressure
2023090700,2186,0.4182,1,100.730003356934,37.6500015258789,7,1.7575586934865568,1.9079061693234662,-0.33897333420576997,4.025481337678762,0.2818,1,Low Pressure
2023090700,2261,0.0066,1,102.559997558594,20.6200008392334,8,2.9850268021867983,1.6316836857669839,-0.08346028586629593,2.3162469643800954,0.0,1,Low Pressure
2023090700,2306,0.3373,1,65.4199981689453,31.6700000762939,10,1.9879901305639915,2.153348065652435,-0.48701386292772886,5.868986283848346,0.0,1,Low Pressure
2023090700,2364,0.7854,1,57.5999984741211,23.0799999237061,7,1.5977805116719737,0.5234516176989565,0.0033112619695064506,1.4080127840328698,0.5705,1,Moderate Pressure
