game_id,play_id,crp,n_defenders_in_radius,ball_land_x,ball_land_y,num_frames_output,min_def_dist_arrival,rec_dist_to_ball,rec_closing_v,sep_at_throw,crp_at_release,week
2023101900,78,0.5962,1,44.0800018310547,47.6199989318848,12,1.6571056604593712,0.4891809086935947,-0.09181913394732509,3.1009675909302943,0.0,7
2023101900,172,0.0,0,92.8499984741211,33.75,10,3.8484920618217027,3.0904516686263923,0.4943633378468976,0.8628441342444185,0.0,7
2023101900,227,0.2038,1,91.25,18.3899993896484,8,2.3884937088604863,1.6322066123175818,-0.4432721553381552,3.437397271192259,0.0,7
2023101900,340,0.0,0,84.0999984741211,24.8799991607666,5,5.221205033832051,1.2159344179650866,-0.2901230504000905,5.337312057581045,0.0,7
2023101900,385,0.0,0,77.4199981689453,26.3600006103516,6,3.768605751023057,0.6356080227604511,-0.3639846965096727,4.548593189108027,0.0,7
2023101900,491,0.0,0,58.7599983215332,13.0900001525879,9,7.527361843598707,2.349744261117419,-0.5408575570173555,7.389681995864234,0.0,7
2023101900,543,0.0,0,31.4599990844727,31.6499996185303,10,3.2469668261236664,2.5063908572678257,-0.33061255444487425,2.513821791615309,0.0,7
2023101900,610,0.0,0,64.9599990844727,36.3400001525879,11,5.827693107217039,2.0785821726040354,-0.425230641921183,2.362562168494196,0.0,7
2023101900,680,0.0,0,65.0999984741211,25.3400001525879,8,3.5387130083197498,0.380524436058842,-0.12043219692210541,4.702020842148624,0.0,7
2023101900,705,0.0,0,42.8899993896484,20.25,14,10.154063138959732,11.034732142292786,0.28058239311669314,2.85043856274784,0.0,7
2023101900,842,0.0712,1,1.44000005722046,40.7999992370605,16,2.8319596867305803,0.2000006446843033,-0.3869567780414448,2.2299103120977777,0.0,7
2023101900,867,0.9387,1,5.51000022888184,4.38000011444092,13,0.18384778178297545,0.9827005219582436,-0.6110676987697546,0.9241753080449602,0.2479,7
2023101900,977,0.0,0,48.7599983215332,4.82999992370605,14,4.609643071190794,3.1787432297231297,-0.6535222922530819,3.4798850555729572,0.0,7
2023101900,1027,0.0,0,58.1500015258789,7.30999994277954,16,4.090111548388196,2.960136568295879,-0.48798977575388514,2.1772000367444417,0.0,7
2023101900,1173,0.0,0,38.8800010681152,5.73999977111816,11,4.273510344871778,2.8092160338852428,-0.31129816481967776,6.192721534188343,0.0,7
2023101900,1203,0.177,1,52.7299995422363,9.30000019073486,12,2.469109220768876,3.187883805329319,-0.6729128592545697,5.1151930559852765,0.0,7
2023101900,1277,0.6827,1,84.7300033569336,49.9900016784668,19,0.9518891129301141,2.2078008268367175,-0.6605727963799093,1.0412012293500224,0.0,7
2023101900,1300,0.648,1,64.7099990844727,32.3499984741211,7,1.0560319555837414,5.023556041442804,-0.30378312047200134,2.0715453169071596,0.8116,7
2023101900,1386,0.0,0,51.7900009155273,4.19000005722046,16,3.490444758475572,6.525771662307471,0.36635842891799486,3.9584087712109763,0.0,7
2023101900,1429,0.0,0,23.2600002288818,28.5599994659424,6,8.308453013617706,1.0340693165846684,-0.4027346950330723,9.371792784734414,0.0,7
2023101900,1526,0.0,0,60.4900016784668,24.0799999237061,6,9.920104228441366,1.8689285611487871,-0.477246731403218,9.604686356149267,0.0,7
2023101900,1553,0.3517,1,70.9700012207031,35.9599990844727,10,1.9448648455819213,1.3884159728181398,-0.2703027580282904,1.1352973178863888,0.0,7
2023101900,1650,0.0414,1,75.7699966430664,2.98000001907349,15,2.8757060162983166,1.4797939465146914,-0.5690001502083817,4.488763749630848,0.0,7
2023101900,1704,0.0,0,65.5699996948242,23.8199996948242,7,6.866622509910084,0.10049902950690491,-0.42946196064627035,8.762745003707458,0.0,7
2023101900,1751,0.0,0,70.3000030517578,27.3999996185303,7,3.1277599870075425,0.17493136997503492,0.3893650591356989,6.428763489194483,0.0,7
2023101900,1776,0.3167,1,71.0400009155273,11.8100004196167,9,2.049999014691667,1.601124196407912,-0.510269035435435,1.3440238093129124,0.0,7
2023101900,1835,0.0,0,97.5599975585938,17.3199996948242,9,6.2253119298773445,1.7132734267964371,-0.17570797441908945,1.686001186239206,0.0,7
2023101900,1928,0.1478,1,76.8899993896484,46.2400016784668,13,2.556657818411065,1.5587800082560854,-0.6913501239701485,2.207374005464411,0.0,7
2023101900,1958,0.0,0,70.4199981689453,13.5299997329712,9,3.871769183101129,2.336919924969873,-0.06016299251670931,6.050008264457163,0.0,7
2023101900,2017,0.0,0,64.5599975585938,47.4000015258789,12,5.695304937731506,1.1903754326525209,-0.43959263446921115,8.721387504290814,0.0,7
2023101900,2070,0.1003,1,57.1399993896484,20.9799995422363,10,2.729633407292725,1.301728882485352,-0.10608956394787195,6.250503979680357,0.0,7
2023101900,2142,0.0,0,41.8699989318848,27.1499996185303,6,6.513838078956345,1.2400392569209175,-0.19187878630580626,6.468755676326009,0.0,7
